"","peaks","chrom","start","stop","Input.0.1","Input.0.2","Input.60.1","Input.60.2","Rap1.0.1","Rap1.0.2","Rap1.60.1","Rap1.60.2","FLAG.0.1","FLAG.0.2","FLAG.10.1","FLAG.10.2","FLAG.20.1","FLAG.20.2","FLAG.30.1","FLAG.30.2","FLAG.40.1","FLAG.40.2","FLAG.50.1","FLAG.50.2","FLAG.60..1","FLAG.60.2","FLAG.90.1","FLAG.90.2","FLAG.120.1","FLAG.120.2","FLAG.150.1","FLAG.150.2","MYC.0..2","MYC.0.1","MYC.10.1","MYC.10.2","MYC.20.1","MYC.20.2","MYC.30.1","MYC.30.2","MYC.40.1","MYC.40.2","MYC.50.1","MYC.50.2","MYC.60.1","MYC.60.2","MYC.90.1","MYC.90.2","MYC120.2","MYC.120.1","MYC.150.1","MYC.150.2"
"542","Peak599","chrXVI","676378","668316","9973.20020512821","8994.88984615385","8610.21374358974","9025.21415384615","7963.3677948718","7067.60758974359","7787.15856410256","8046.7001025641","10266.4383589744","6923.25005128205","8084.26297435897","9484.10317948718","9837.78769230769","8012.6002051282","9975.21497435897","8666.78256410256","9248.59671794872","9273.07076923077","8765.33661538461","8153.04943589744","10584.5505641026","8284.00328205128","9078.89948717949","8898.84553846154","8940.94605128205","8977.23056410256","9973.75794871795","8422.52758974359","5984.28","9968.92102564103","9134.65148717949","9254.97415384615","9228.84123076923","8674.42953846154","9856.03487179487","8482.13415384615","8640.80820512821","9390.50933333333","8333.99712820513","8997.98092307692","10003.6656410256","8546.14194871795","9209.86235897436","9416.86646153846","9672.73476923077","8699.19733333333","10081.6615384615","8868.0077948718"
"543","Peak6","chrXI","4678","41","5806.60444444444","4420.11259259259","5653.85037037037","5199.95555555556","12819.5362962963","12419.5777777778","11560.3348148148","11855.4533333333","11409.1096296296","7689.13037037037","10569.6340740741","10085.5096296296","10519.9681481481","9836.42888888889","9903.97259259259","9469.54666666667","9116.34888888889","10137.9525925926","8020.20222222222","9539.20296296296","9917.14222222222","8788.43259259259","8319.69111111111","8282.83703703704","8445.08666666667","9137.23851851852","9066.34518518519","8032.33037037037","3894.20592592593","8031.91703703704","7064.39925925926","7586.96666666667","7096.4837037037","6256.61777777778","9182.31851851852","6252.35259259259","7382.22074074074","7672.78814814815","7495.90814814815","6825.38888888889","9382.84592592593","7007.21037037037","8720.58518518519","8171.40074074074","9698.33777777778","7581.65851851852","10179.1148148148","8225.58518518519"
"544","Peak60","chrVIII","179271","171185","8078.62133333333","6438.81025641026","7494.19364102564","7191.68656410256","13700.864","13113.8102564103","13055.3794871795","12808.7893333333","12461.3070769231","9225.24676923077","11241.7095384615","12126.5741538462","12251.1474871795","12081.848","12024.6381538462","11345.902974359","10715.4617435897","11826.4272820513","10057.3214358974","11537.7310769231","11931.6426666667","10639.761025641","10550.1433846154","10491.0057435897","10636.4998974359","11906.5575384615","10880.5271794872","10833.1341538462","5441.94358974359","10525.0334358974","9044.20205128205","9096.41435897436","9527.89887179487","7803.57087179487","9851.68164102564","8278.01907692308","9254.82502564103","9617.54953846154","9311.87651282051","8664.76984615385","11043.1126153846","8819.5158974359","10253.1837948718","10227.142974359","10712.7538461538","9316.51364102564","12080.4769230769","9368.48225641026"
"545","Peak600","chrV","216265","208210","8233.3787755102","7138.90489795918","7237.7106122449","7797.15612244898","11754.2742857143","10608.3565306122","11261.4171428571","10789.8089795918","11768.0826530612","7868.11816326531","10021.7691836735","10768.6059183673","11268.6106122449","10586.6526530612","10958.306122449","10014.8755102041","9792.54755102041","11042.7373469388","9033.75591836735","10084.9028571429","10870.976122449","9813.18183673469","9508.24775510204","9955.75204081633","9529.63530612245","10078.5979591837","9831.40897959184","9594.70163265306","5291.1887755102","9802.7406122449","8636.6312244898","8966.16285714286","8518.51857142857","7501.09836734694","9453.09163265306","7866.80979591837","8433.08183673469","8511.89693877551","8623.95387755102","8503.39857142857","10754.213877551","7877.50204081633","9421.59346938776","9393.00326530612","10402.4516326531","8811.25693877551","11307.4408163265","8700.7506122449"
"546","Peak601","chrV","353604","345548","10701.2942857143","9398.91224489796","9046.50551020408","9489.2087755102","8199.1606122449","7785.47","8035.89632653061","8750.02959183674","10259.9612244898","6229.43714285714","7451.69612244898","9767.61795918367","9703.39183673469","7869.95408163265","10634.5797959184","8723.82387755102","9007.50244897959","9812.61673469388","8733.10448979592","8703.41918367347","11069.673877551","8464.98612244898","9073.16428571429","9608.23755102041","8873.19448979592","10164.0830612245","10665.7069387755","8875.38469387755","6029.92367346939","11082.8104081633","9842.81367346939","10096.6442857143","10598.183877551","9826.88204081633","10538.9546938776","9156.06653061224","9438.60591836735","10175.3748979592","8856.98081632653","9808.27510204082","10719.4524489796","9288.95448979592","9578.75040816327","9914.56163265306","10076.7367346939","9367.71244897959","10602.1965306122","9349.95265306122"
"547","Peak602","chrXV","687878","679793","8488.21959183673","7625.43346938776","7388.15204081633","7809.71081632653","8605.51469387755","8256.48224489796","8516.86469387755","8553.00367346939","9585.26224489796","6275.38326530612","7863.78530612245","9246.38163265306","9116.36489795918","7913.48163265306","9560.67857142857","8313.20204081633","8527.6712244898","9192.25244897959","8049.23510204082","8397.01469387755","9927.33673469388","8032.5006122449","8730.88897959184","8124.32265306122","8464.33775510204","9163.74591836735","9571.3593877551","8401.82428571428","5289.1812244898","9379.02775510204","8412.75714285714","8693.83040816327","8863.02755102041","8139.09775510204","9380.18979591837","7701.27204081633","7956.58612244898","8659.04510204082","7763.44551020408","8188.63489795918","9128.33653061225","7996.44408163265","8288.14897959184","9199.08734693878","9216.41673469388","8030.1493877551","9610.84734693878","8070.12489795918"
"548","Peak603","chrXVI","436114","428044","10111.2722051282","8692.84902564103","8487.01333333333","8808.93251282051","7173.89148717949","7267.72697435897","7585.42564102564","8080.87097435897","9356.41374358974","6124.50625641026","7565.95671794872","9142.81333333333","9002.45538461538","6920.9561025641","9444.30482051282","7824.75302564103","8492.04143589744","8649.83794871795","8369.28574358974","7823.10564102564","10381.4945641026","7488.01661538462","9286.75097435897","8288.79548717949","8696.34502564103","8702.928","9761.57805128205","8018.27528205128","5904.20512820513","10222.718974359","9004.4838974359","9167.92266666667","9395.22994871795","9370.07466666667","10152.5747692308","8762.29825641026","8782.76307692308","9680.12287179487","8528.77353846154","9330.63158974359","9658.33558974359","8924.8322051282","8807.34974358974","9870.70625641026","9709.75487179487","8716.57723076923","9757.06276923077","8800.00738461538"
"549","Peak604","chrXIV","783850","777574","6481.22063157895","4460.56884210526","6668.12589473684","5216.53557894737","15021.6496842105","15109.5263157895","12924.4164210526","14576.9461052632","12096.1595789474","10151.7684210526","10780.2846315789","11692.9966315789","11695.0134736842","12576.4854736842","11052.7448421053","11279.1418947368","9944.22947368421","12036.0353684211","9045.99747368421","11711.3764210526","11041.7250526316","10702.5313684211","9445.84294736842","9624.98905263158","9258.28926315789","9980.04673684211","9907.14989473684","9514.63410526316","4431.98694736842","9573.37347368421","8340.43915789474","8273.34863157895","8642.43368421053","6135.27621052632","9655.25178947368","7007.80757894737","8268.87494736842","8299.33684210526","8601.34189473684","7686.06231578947","10130.0332631579","7462.73305263158","9508.00168421053","9624.13894736842","10961.3115789474","8965.088","11352.5515789474","8924.84547368421"
"550","Peak605","chrIV","934674","926587","10167.4542268041","8338.18309278351","8631.69402061856","8725.45608247423","7853.63773195876","7641.77154639175","7903.14082474227","8340.85608247423","9721.95793814433","5693.14886597938","7575.98515463918","9180.66432989691","9162.18371134021","7411.89567010309","9881.58865979382","7922.02268041237","8662.49752577319","8973.29030927835","8324.65030927835","8397.95690721649","10745.8274226804","7937.76371134021","9144.45649484536","8947.38824742268","8655.04680412371","9543.45525773196","10218.0645360825","8891.96164948454","5770.38597938144","10671.5911340206","9341.19979381443","9550.89278350515","9850.17422680412","9260.93113402062","10116.927628866","9024.46474226804","9232.28742268041","9653.91484536082","8593.84391752577","9143.95835051546","9972.83896907217","8862.02536082474","8931.64907216495","9684.52804123711","9568.87422680412","8814.16927835052","9952.93958762887","8524.62597938144"
"551","Peak606","chrIX","296085","288043","9928.27774358974","8834.20717948718","8520.09251282051","8889.24820512821","7324.70523076923","6753.17005128205","7108.71753846154","7466.42953846154","9420.592","5603.81702564103","7388.42502564103","8857.91507692308","8835.48430769231","7517.43897435897","9555.744","7794.10317948718","8431.47241025641","8636.61825641026","8019.44430769231","7894.7001025641","10004.7487179487","7641.95076923077","8423.14933333333","8568.95302564103","8254.16143589744","8658.33025641026","9731.13641025641","7946.072","5724.53148717949","9948.5958974359","8802.97723076923","9694.74953846154","9534.36594871795","8707.31487179487","9954.17743589744","8515.66605128205","8575.71056410256","9434.97415384615","8365.33866666667","8716.65230769231","9740.9917948718","8462.86666666667","8910.21538461539","9026.7321025641","9309.21169230769","8616.81620512821","9636.26912820513","8517.128"
"552","Peak607","chrII","255379","247375","11112.1619148936","9377.81808510638","9263.16893617021","9374.8770212766","6951.94468085106","6766.75170212766","7176.84531914894","7785.70574468085","9761.29787234042","5547.75468085106","7252.94744680851","8884.18617021277","9576.66297872341","7417.98978723404","9865.63191489362","7901.17553191489","8724.80553191489","8743.10510638298","8393.38191489362","8045.14127659574","10424.285106383","8039.01510638298","9064.22127659574","8818.22","8633.98914893617","9170.0414893617","10256.159787234","8113.85574468085","6179.81744680851","10514.5006382979","9585.61489361702","10035.9006382979","9524.70553191489","9134.28255319149","10455.1153191489","9199.89425531915","9227.8314893617","10116.0923404255","8836.05829787234","9392.48106382979","10154.5772340426","8871.87978723404","9088.62574468085","9681.03553191489","9731.73638297872","8928.11276595745","9951.81659574468","9076.72723404255"
"553","Peak608","chrIV","421122","413034","9977.36612244898","8852.2793877551","8649.16612244898","8891.22714285714","8136.49510204082","7580.60551020408","8281.53163265306","8412.94510204082","10109.0110204082","5983.13653061225","8298.5506122449","9290.80530612245","9791.57408163265","8571.66836734694","10008.0242857143","8611.48387755102","9129.42448979592","9473.40469387755","8500.18326530612","8765.43142857143","10583.612244898","8771.88918367347","9218.74734693878","8989.45367346939","8928.5793877551","9040.80489795918","10125.0173469388","8563.84020408163","5525.80959183673","10279.5804081633","8939.08795918367","9520.16326530612","9546.24755102041","8276.96836734694","9799.79102040816","8369.27959183673","9147.87244897959","9502.82714285714","8549.4612244898","8722.80489795918","10206.2297959184","8495.40959183673","8975.00265306122","9374.0587755102","10006.9885714286","8789.21428571429","10325.0208163265","8926.87836734694"
"554","Peak609","chrIV","219965","211940","7544.10897297297","6650.40410810811","6676.09275675676","7181.89102702703","11075.6393513514","10196.035027027","10346.0661621622","10168.9197837838","11353.2443243243","7516.40713513513","10226.3152432432","10504.5718918919","10885.0265945946","10225.664","10282.1535135135","9947.09210810811","9284.43654054054","10796.6804324324","8425.46335135135","10075.427027027","10425.9243243243","9624.88194594595","9326.92951351351","8712.51351351351","9060.29967567568","9861.06983783784","9778.03654054054","8908.87762162162","4548.61145945946","8821.63978378378","7406.46075675676","8138.96886486487","7569.17275675676","6951.65945945946","8760.7465945946","6874.66464864865","7337.68908108108","7592.72735135135","7375.37297297297","7352.59264864865","9498.84994594595","7129.90594594595","8111.4387027027","9173.47351351351","9638.87718918919","7576.89902702703","10061.1377297297","8445.97297297297"
"555","Peak61","chrVII","4739","31","3388.40448979592","2614.97306122449","3750.55020408163","3084.32734693878","17661.627755102","15748.373877551","15474.2665306122","15302.3146938776","12821.4648979592","10467.8848979592","12379.5020408163","12024.2518367347","12881.3926530612","13220.2979591837","10561.0832653061","11401.5587755102","10096.3889795918","11458.0220408163","8550.76653061225","10946.3624489796","10205.7346938776","10073.2726530612","8261.37918367347","8051.87428571429","8607.69673469388","9135.69959183673","8290.49306122449","8537.85265306123","2515.59918367347","6434.94530612245","5494.52693877551","5531.45836734694","4933.36816326531","3878.31142857143","6799.96285714286","4984.77387755102","5538.20244897959","6725.87387755102","6413.41224489796","6006.54857142857","8661.51795918367","6237.65714285714","8227.71918367347","8333.42734693878","9645.96326530612","7093.74040816327","10472.106122449","7593.94734693878"
"556","Peak610","chrXV","465971","457900","10127.1125388601","8629.37305699482","8562.02424870466","8748.39564766839","6979.47896373057","6684.16642487047","7017.51357512953","7594.1229015544","9584.54880829016","5143.24849740933","7006.67398963731","8393.31813471503","8652.08974093264","7171.73803108808","9437.35647668394","7555.7496373057","8370.37533678757","8174.31668393782","7954.76020725389","7744.57823834197","9868.20601036269","7596.64683937824","8433.80269430052","8614.27958549223","8228.71917098446","8603.36497409327","9705.22341968912","7668.91025906736","5749.00476683938","9854.51813471503","8920.98694300518","9494.2474611399","9272.89595854922","8541.2814507772","9731.32787564767","8725.93347150259","8630.12331606218","9577.23129533679","8405.26777202072","8753.03606217617","9989.93077720207","8455.54839378238","8769.5985492228","8896.3007253886","9217.52953367876","8559.99751295337","9267.99461139896","8824.06549222798"
"557","Peak611","chrVII","811459","804901","8080.94846153846","7258.36256410256","7304.63230769231","7850.08820512821","10739.1541025641","9803.52282051282","10470.6464102564","9912.21666666667","11044.8138461538","8211.26846153846","10165.1451282051","10749.9951282051","10792.9407692308","10299.3128205128","10446.28","9955.09769230769","9616.93846153846","10829.778974359","9027.60128205128","9972.59615384615","10656.2012820513","9571.97230769231","9785.18615384615","9029.30769230769","9568.60230769231","10109.2987179487","9550.15871794872","9844.48487179487","4953.77615384615","9380.93256410256","8199.08153846154","8096.16538461538","8146.31051282051","7460.11461538462","8979.01282051282","7690.78641025641","8127.52641025641","8192.52230769231","8249.04333333333","8038.93384615385","10170.7746153846","7895.67564102564","8975.01538461538","9456.89358974359","9983.28179487179","8411.83923076923","10764.1230769231","8236.52256410256"
"558","Peak612","chrXV","672312","664232","9237.19251336898","8058.50117647059","7629.76235294118","8102.37796791444","8195.91443850267","8194.98310160428","8579.71336898396","8862.55764705882","9828.49048128342","6275.99721925134","7684.21176470588","8964.34438502674","9050.98417112299","7780.35422459893","9421.29005347594","8196.5985026738","8535.95614973262","9187.73026737968","8127.97454545455","7837.92983957219","9979.08834224599","7999.92213903743","8565.10267379679","8509.4335828877","8443.25347593583","8486.06909090909","9718.71636363636","7781.05197860963","5683.66909090909","9539.26737967914","8517.96363636364","9213.70994652406","9024.89540106952","8355.44406417112","9576.06887700535","8072.13176470588","8166.54267379679","8924.10374331551","8140.96877005348","8900.43336898396","9751.56470588235","8037.97689839572","8591.76320855615","9303.25903743316","9915.30181818182","8408.88021390374","9950.54631016043","8727.75807486631"
"559","Peak613","chrII","380200","372117","9658.355625","8055.77395833333","8188.39666666667","8404.65520833333","8956.11770833333","8684.01458333333","9273.76375","9318.77979166667","10514.2789583333","6586.41395833333","8574.070625","9819.90166666667","9765.72854166667","8693.07625","10378.935625","8988.59708333333","9277.81541666667","9688.62479166667","8604.14458333333","9346.43895833333","10753.5791666667","8717.17","9385.410625","8870.323125","9215.82229166667","9511.856875","10175.814375","9436.20958333333","5652.11458333333","10185.1195833333","9159.73916666667","9100.08145833333","9267.95333333333","8271.45291666667","9680.086875","8424.85208333333","8745.1675","9236.49666666667","8623.69729166667","8867.26979166667","10225.2041666667","8511.67958333333","9214.215","9957.29541666667","10028.838125","8614.63979166667","10373.3933333333","8590.58395833333"
"560","Peak614","chrVII","919179","911119","10240.9245128205","9155.26646153846","8813.29476923077","9047.81230769231","8177.34687179487","7867.976","7916.75425641026","8601.42707692308","10152.942974359","6401.69415384615","7966.72348717949","9699.64348717949","9596.45969230769","8139.76861538462","10409.0053333333","8443.66235897436","8785.90584615385","9687.81723076923","8749.07302564103","8921.25846153846","10879.8787692308","8613.41107692308","9547.77661538462","9213.31364102564","9038.37169230769","9760.53251282051","10334.6722051282","8918.06379487179","6180.64451282051","10568.9657435897","9241.6761025641","9874.99097435897","10208.9485128205","9368.67876923077","10449.3472820513","9123.3878974359","9117.34646153846","9824.54871794872","8702.39815384615","9149.24082051282","10041.2436923077","8815.23753846154","9287.47856410256","9835.03835897436","10165.9922051282","9012.16430769231","10441.0785641026","9078.64123076923"
"561","Peak615","chrV","22660","14946","9008.43387096774","8076.64677419355","7748.46193548387","8221.56387096774","8342.24548387097","7684.85677419355","7944.45258064516","8215.2464516129","9490.15580645161","6136.44548387097","7903.73870967742","8839.39870967742","9014.17806451613","7632.30419354839","9325.78129032258","8094.36258064516","8305.00806451613","8839.63","8081.68967741935","8305.41677419355","10037.12","7896.93806451613","8298.89483870968","8479.17129032258","8183.93677419355","8351.52870967742","9281.12290322581","7829.10935483871","5587.61","9620.14580645161","8320.66741935484","8869.57870967742","8972.32451612903","8126.65838709677","9330.36838709677","8605.90838709677","8473.11064516129","8853.34838709677","7922.45419354839","8048.97774193548","9386.98322580645","8029.57064516129","8690.11516129032","8980.27612903226","9567.72193548387","8256.20870967742","9606.04032258065","8444.63096774194"
"562","Peak616","chrIV","654818","651468","7267.867","6813.2615","6160.0945","6872.125","8974.6355","8548.263","9454.7875","8861.9375","8949.2985","6644.4765","8323.477","8546.601","8730.0115","8205.997","8174.619","8175.287","8230.1415","9294.8125","7484.4095","8651.6665","8931.789","8064.355","8672.955","7389.683","8304.873","8398.571","8502.102","7880.216","4746.7905","8027.5635","6883.61","7502.9265","7276.6755","6900.585","8008.5865","6550.007","7139.266","7254.7375","7438.2445","7252.093","8552.182","7001.6005","7496.5525","9024.0865","8899.5255","7103.247","9006.7065","7260.2385"
"563","Peak617","chrIX","392904","384850","9657.22384615385","7724.93461538462","7975.24487179487","8202.98461538462","7475.74256410256","7664.64358974359","7853.8241025641","8305.27128205128","9194.13153846154","5885.59025641026","7292.56358974359","9347.69974358974","9162.48615384615","6817.49179487179","9374.36512820513","7611.24641025641","8365.94538461538","9036.85897435897","8166.86153846154","7132.36102564103","10401.4684615385","6922.81282051282","8731.72923076923","8218.92025641026","8370.56461538462","8798.87205128205","9539.8158974359","8019.15794871795","5086.72948717949","10099.2784615385","8640.25871794872","8632.31256410256","8672.22282051282","8667.28717948718","9096.0041025641","8322.14666666667","8595.9741025641","9012.31820512821","7874.02128205128","9553.80846153846","9294.86897435897","8822.78974358974","8661.26358974359","9480.39205128205","9490.96564102564","8383.35205128205","9900.82487179487","8215.50692307692"
"564","Peak618","chrXII","741949","733888","9242.18270833333","8477.5625","7854.82604166667","8437.24583333333","7077.43541666667","6555.61604166667","7060.020625","7344.37458333333","8555.99916666667","5517.606875","7746.57666666667","8246.15479166667","8216.89458333333","6721.96854166667","8973.79083333333","7496.81020833333","7909.5125","8111.15166666667","7860.05333333333","7238.08291666667","9787.68104166667","7120.61375","8301.07833333333","7968.14979166667","8054.87875","8119.671875","9448.87541666667","7763.51895833333","5810.31604166667","9596.2575","7885.35458333333","8673.225625","8971.069375","8700.76833333333","9264.23854166667","8064.79895833333","8395.674375","9110.85395833333","7888.52958333333","8603.07791666667","8945.31041666667","8457.10229166667","8596.12020833333","9054.69125","9189.61375","8308.138125","8945.97708333333","8294.24479166667"
"565","Peak619","chrXIV","344187","336136","10458.9881632653","9407.12306122449","8898.4812244898","9307.10612244898","8356.40081632653","7779.04326530612","8231.58918367347","8757.12530612245","10681.2846938776","6274.94224489796","8256.96081632653","9599.42897959184","9989.26530612245","8722.08","10348.3516326531","8952.2006122449","9096.96918367347","10060.3155102041","8482.91673469388","8920.39857142857","10592.5346938776","9025.95653061224","9379.02755102041","9324.52428571429","9004.15306122449","9458.5412244898","10542.917755102","8734.25775510204","5881.80224489796","10353.3193877551","9202.43408163265","9883.51142857143","9492.71897959184","8934.78979591837","10444.2581632653","8640.17367346939","8901.23265306122","9561.80959183673","8849.93183673469","9401.00591836735","10617.4414285714","8605.03224489796","9191.98428571428","9931.82632653061","10519.1851020408","9039.31551020408","10356.5820408163","9441.41387755102"
"566","Peak62","chrIII","62700","54664","7521.27378238342","6157.17471502591","6752.12538860104","6627.86279792746","11405.7092227979","11058.7879792746","10855.28","10902.9222797927","11089.0443523316","7851.43751295337","9937.65119170985","11034.2116062176","11047.1488082902","10780.9264248705","10863.1794818653","9871.62176165803","9294.04953367876","10720.3498445596","8786.23689119171","9758.56559585492","10641.2511917098","9271.91772020725","9310.0089119171","9177.5910880829","9186.59502590674","9852.38031088083","9910.53305699482","9559.69077720207","4713.52269430052","9503.98362694301","7988.08766839378","8220.26445595855","8092.26735751295","7146.03067357513","8922.82507772021","7390.23170984456","7758.13512953368","8350.70549222798","7856.27005181347","7864.17367875648","9638.49409326425","7733.08227979275","8928.75813471503","8963.72974093264","10192.3202072539","8211.07274611399","10519.7481865285","8166.88953367876"
"567","Peak620","chrV","121806","113711","8784.85435897436","7553.37579487179","7534.28882051282","7919.10769230769","7477.73415384615","7118.98276923077","7617.15979487179","7910.47897435897","9216.70974358974","5741.41292307692","7939.05292307692","8498.06297435897","8529.76348717949","7184.37805128205","9108.71630769231","7861.48266666667","8200.70502564103","8580.66953846154","7777.03958974359","7719.45025641026","9647.57887179487","7360.06133333333","8436.6877948718","7810.63630769231","8104.85128205128","8788.52984615385","9189.05558974359","7914.75630769231","5081.35261538462","9267.47815384615","7858.68820512821","8615.44656410256","8688.04266666667","8126.92902564103","9025.00533333333","7650.59794871795","7920.94112820513","8382.23794871795","7498.61866666667","8427.64512820513","9015.36964102564","7939.87241025641","7992.60758974359","9132.824","8918.75507692308","7725.12820512821","9285.92471794872","8109.87938461538"
"568","Peak621","chrV","501478","498383","11389.8421621622","9830.42162162162","9431.62324324324","10034.6810810811","7375.76918918919","6930.12","7134.7","8062.39513513514","11000.9410810811","5418.70324324324","6789.9572972973","9338.41783783784","9645.98756756757","8024.59513513514","10586.4691891892","8769.08162162162","8875.5945945946","9549.55081081081","8019.50216216216","8827.99891891892","10725.3464864865","8945.41243243243","8805.05405405405","9306.55945945946","8449.90756756757","9976.81837837838","10867.1140540541","8466.1427027027","5997.15783783784","10590.6681081081","10035.7232432432","10691.7659459459","10331.5756756757","9264.50378378378","10916.1616216216","8905.65351351351","9440.94162162162","10061.5221621622","8722.85513513513","9434.2027027027","11144.9956756757","8489.96972972973","9081.45297297297","10341.6783783784","10032.1940540541","9102.48594594595","10753.512972973","9380.88648648649"
"569","Peak622","chrV","501939","498383","11472.3548235294","9914.62211764706","9506.20894117647","10049.9534117647","7408.24423529412","6994.67058823529","7155.04","8131.58964705882","11046.6188235294","5427.40470588235","6861.52941176471","9364.968","9731.88705882353","8072.72611764706","10583.0555294118","8741.59247058824","8890.18588235294","9591.64376470588","8107.10494117647","8825.29035294118","10833.4781176471","9012.64141176471","8899.39670588235","9373.38776470588","8555.44329411765","10041.8334117647","10898.7981176471","8419.69129411765","6128.56941176471","10656.3327058824","10059.152","10784.9731764706","10444.9623529412","9412.56752941176","11058.0192941176","9047.06588235294","9512.00941176471","10184.5642352941","8844.31294117647","9500.92376470588","11215.9204705882","8576.784","9176.02541176471","10367.9185882353","10104.0894117647","9203.44705882353","10877.1284705882","9525.136"
"570","Peak623","chrII","708223","700169","9848.64","8399.3","8398.38618556701","8537.15649484536","7500.40701030928","7104.92783505155","7810","8043.20659793814","9167.07711340206","5322.87979381443","7095.83381443299","8854.84721649485","8814.34659793814","6759.05546391753","9733.05587628866","7776.90639175258","8409.68494845361","8345.89113402062","8175.15360824742","7586.36391752577","10261.007628866","7428.79958762887","8326.3569072165","8902.86103092784","8341.83134020618","8827.87257731959","9791.39360824742","8265.74288659794","5698.01175257732","10605.4482474227","9254.87340206186","9390.38144329897","9472.85855670103","9399.09505154639","9482.71690721649","8936.93175257732","9048.68288659794","9762.97628865979","8408.95298969072","9187.41257731959","9817.75422680412","8997.60886597938","9205.76701030928","9076.58350515464","9442.85463917526","8861.40618556701","9663.71092783505","8527.55608247423"
"571","Peak624","chrIX","369660","361577","10934.3197927461","8993.65823834197","9276.91606217617","9210.41471502591","6584.64103626943","6751.34797927461","6750.383626943","7706.44870466321","9725.13222797927","5537.12808290155","7512.62901554404","8845.57367875648","8979.6860103627","7210.82424870466","9853.0889119171","7875.27689119171","8591.81015544041","8539.11772020725","8251.16352331606","7876.6785492228","10412.1355440414","7818.60994818653","8796.16580310881","8730.22155440414","8464.53409326425","9471.27834196891","10353.1769948187","8582.08455958549","6074.49803108808","10620.9438341969","9287.2621761658","9901.98321243523","9738.63233160622","9490.88911917098","10493.1483937824","9381.26694300518","9076.81119170984","10151.9430051813","8562.25575129534","9340.50756476684","9939.82383419689","9004.02445595855","9072.13989637306","9568.5289119171","9310.1970984456","8915.89284974093","9658.53160621762","8835.15419689119"
"572","Peak625","chrII","396686","388593","8684.94914893617","7549.02085106383","7237.48574468085","7923.98957446809","7707.67234042553","7497.94","8115.11382978723","8115.48127659574","8857.83340425532","6008.58170212766","7424.96893617021","8556.74744680851","8560.64765957447","7281.46957446808","8822.7170212766","7690.21276595745","8241.70659574468","8539.73319148936","7861.72574468085","7896.87085106383","9514.62127659574","7360.32404255319","8758.25234042553","7713.96659574468","8372.69553191489","9093.18234042553","9220.59680851064","8100.90042553192","5159.85340425532","9412.06319148936","8116.28319148936","8308.48957446809","8546.35191489362","8127.01978723404","9119.05212765957","7659.4929787234","7970.94531914894","8547.74042553191","7805.94361702128","8227.07787234043","9261.33234042553","7948.49234042553","8067.3129787234","9275.77617021277","8746.73489361702","7885.91127659574","9355.14468085106","7671.00808510638"
"573","Peak626","chrX","607314","599279","10385.2710204082","8699.27367346939","9018.62387755102","9014.28795918367","7459.58428571429","7038.83693877551","7269.58020408163","7874.83632653061","9918.96979591837","5638.62244897959","7388.83551020408","8799.62857142857","9355.76265306123","7610.04836734694","9833.92591836735","8119.72163265306","8719.11102040816","8893.95775510204","8434.50959183674","8145.36653061224","10435.8673469388","8094.94857142857","8602.1593877551","8796.93265306123","8535.02897959184","8747.62816326531","10064.3036734694","7959.69081632653","6064.0387755102","10036.3548979592","9301.01612244898","9797.26367346939","9244.37020408163","8863.13897959184","10458.9057142857","9197.93591836735","8819.43795918367","9411.40244897959","8401.77612244898","9059.33918367347","9851.71816326531","8695.1393877551","9220.15734693877","9243.56612244898","9559.52448979592","8799.44612244898","9735.18816326531","9137.90081632653"
"574","Peak627","chrXIV","704749","696693","10287.8769230769","9213.34851282051","9037.57825641026","9437.40574358974","7936.16902564103","7402.32184615385","8116.64287179487","8266.89538461539","10070.2166153846","6836.67569230769","8880.90482051282","10014.3216410256","9666.14564102564","7680.44225641026","10501.9355897436","9084.44164102564","9321.54974358974","9735.53743589744","8903.61723076923","8952.40943589744","11218.9702564103","8306.50358974359","10115.1132307692","9133.66030769231","9448.304","10603.3103589744","11323.2953846154","10062.1351794872","6199.09784615385","10682.910974359","9378.38564102564","9704.80471794872","9924.11097435897","9726.68492307692","9942.43712820513","8629.2841025641","9212.30892307692","10038.0385641026","8791.65948717949","9635.89292307692","10059.0806153846","9411.45723076923","9135.76574358974","10415.6976410256","9921.12861538462","8858.43671794872","10241.7062564103","8624.41866666667"
"575","Peak628","chrIV","656540","651468","7094.54819672131","6587.78819672131","6083.97213114754","6726.94786885246","9834.68327868852","8904.02196721312","10063.373442623","9357.45573770492","9509.00524590164","6706.00754098361","8569.56032786885","8845.62721311475","9242.69344262295","8741.08426229508","8780.55606557377","8639.31737704918","8518.3737704918","9530.14163934426","7610.95868852459","9058.43934426229","9291.55803278688","8566.12491803279","8514.71901639344","7765.25934426229","8385.2731147541","8707.71508196721","8797.03278688525","8247.89344262295","4558.29737704918","8165.11180327869","7197.30196721311","7729.26950819672","7424.19442622951","6740.74098360656","8120.06786885246","6696.63836065574","7270.04262295082","7399.63540983607","7402.53737704918","7163.01409836066","8922.49245901639","6997.85409836066","7756.81409836066","8915.68393442623","9037.35278688525","7218.71081967213","9377.83573770492","7529.64491803279"
