Site_Chr	Peak Id	Site_Pos	Mapped_Chr	Mapped_Pos	0	10	20	30	40	50	60	90	120	150	Val_init	Val_fit	SSR	BGD	Residency in Minutes	0	10	20	30	40	50	60	90	120	150
chrIV	Peak645	1022619	chrIV	1023135	-0.421747	-0.168567	-0.48497	-0.268836	-0.286301	-0.323957	-0.194763	-0.145725	-0.242806	-0.009923	1.00E-03	2.26E-04	3.04E-02	8.86E-01	73.7104359235181	-0.330634	-0.330634	-0.330634	-0.33078	-0.327038	-0.31477	-0.294406	-0.212629	-0.126296	-0.048323
chrXII	Peak001	674060	chrXII	674087	-2.207012	-2.318642	-2.251784	-1.473037	-1.699232	-1.253674	-0.812905	-0.728651	-0.863865	-0.352296	5.00E-04	2.23E-04	1.51E-01	3.96E-01	74.6256738884916	-2.018547	-2.018547	-2.018547	-2.019729	-1.989474	-1.892706	-1.739562	-1.193237	-0.689567	-0.266385
chrVI	Peak108	65173	chrVI	65272	-2.279132	-2.441864	-2.535686	-1.624608	-1.753579	-1.295614	-0.919831	-0.766845	-0.851184	-0.403489	2.00E-03	2.22E-04	1.47E-01	3.63E-01	75.1601889106252	-2.173282	-2.173282	-2.173282	-2.174604	-2.140771	-2.033012	-1.863835	-1.270966	-0.734232	-0.287043
chrIV	Peak712	230765	chrIV	229793	-1.943408	-2.182478	-1.967161	-1.34545	-1.548236	-1.043354	-0.801983	-0.537763	-0.849731	-0.360685	2.00E-03	2.21E-04	1.71E-01	4.40E-01	75.4086394170007	-1.824206	-1.824206	-1.824206	-1.825208	-1.799523	-1.716871	-1.584669	-1.101347	-0.643934	-0.254392
chrXIII	Peak009	732219	chrXIII	732281	-2.191926	-2.34565	-2.427488	-1.559144	-1.80369	-1.367965	-1.042934	-0.774748	-0.800131	-0.409347	5.00E-04	2.18E-04	1.04E-01	3.81E-01	76.4484964186173	-2.087981	-2.087981	-2.087981	-2.089199	-2.058007	-1.958255	-1.800636	-1.240284	-0.725344	-0.292911
chrXI	Peak065	158418	chrXI	158573	-1.709021	-2.061945	-1.974915	-1.144494	-1.455564	-1.08348	-0.833223	-0.519514	-0.750183	-0.353498	2.00E-03	2.20E-04	1.40E-01	4.77E-01	75.7395015583402	-1.675657	-1.675657	-1.675657	-1.676539	-1.653904	-1.580785	-1.46302	-1.025325	-0.603501	-0.24081
chrIX	Peak120	68382	chrIX	68459	-1.679593	-2.130376	-1.944967	-1.314901	-1.50052	-1.061417	-0.798944	-0.637336	-0.73742	-0.348926	2.00E-03	2.21E-04	1.27E-01	4.62E-01	75.5346455514097	-1.734272	-1.734272	-1.734272	-1.7352	-1.711372	-1.634517	-1.51107	-1.055247	-0.619137	-0.245631
chrXVI	Peak147	794660	chrXVI	794496	-1.954206	-2.152011	-2.099859	-1.422823	-1.53517	-1.213699	-0.932088	-0.56838	-0.832869	-0.378439	2.00E-03	2.19E-04	1.34E-01	4.28E-01	76.1461634745433	-1.876566	-1.876566	-1.876566	-1.877601	-1.851062	-1.765713	-1.629424	-1.133083	-0.665228	-0.267417
chrXIV	Peak403	302429	chrXIV	302415	-1.136759	-1.279734	-1.110977	-0.717824	-1.018152	-0.536412	-0.526364	-0.329143	-0.624989	-0.20113	5.00E-04	2.19E-04	1.25E-01	6.53E-01	76.1759548770208	-1.045695	-1.045695	-1.045695	-1.046176	-1.033804	-0.993391	-0.926928	-0.666533	-0.399685	-0.162293
chrIV	Peak077	222134	chrIV	222233	-1.847386	-2.187997	-1.981555	-1.372512	-1.477741	-1.044956	-0.811735	-0.632226	-0.86486	-0.350769	2.00E-03	2.15E-04	1.50E-01	4.43E-01	77.3744916109029	-1.815039	-1.815039	-1.815039	-1.816009	-1.791135	-1.710922	-1.582296	-1.109193	-0.658294	-0.272437
chrX	Peak199	607988	chrX	607952	-1.605566	-1.940545	-1.739374	-1.222444	-1.459372	-0.912494	-0.723857	-0.493037	-0.793101	-0.335606	2.00E-03	2.17E-04	1.55E-01	4.95E-01	76.7692195963567	-1.602547	-1.602547	-1.602547	-1.603365	-1.582364	-1.514353	-1.404377	-0.991631	-0.58938	-0.241221
chrII	Peak229	202409	chrII	202673	-0.72772	-0.911067	-0.965717	-0.760252	-0.334622	-0.394519	-0.150092	-0.241131	-0.414803	-0.291789	4.00E-03	2.17E-04	2.22E-01	7.18E-01	76.7753375504491	-0.837747	-0.837747	-0.837747	-0.838118	-0.828572	-0.797302	-0.745624	-0.540493	-0.326835	-0.134849
chrV	Peak263	140687	chrV	140810	-2.828146	-3.394617	-3.094878	-2.190352	-2.037822	-1.622221	-1.143019	-1.190768	-1.139572	-0.370236	5.00E-04	2.18E-04	1.25E-01	2.50E-01	76.5607326433374	-2.805808	-2.805808	-2.805808	-2.807884	-2.755105	-2.59096	-2.344009	-1.550385	-0.888606	-0.356741
chrX	Peak284	703439	chrX	703627	-2.230884	-2.525045	-2.512044	-1.669979	-1.723722	-1.320417	-0.865116	-0.732072	-0.972821	-0.398432	2.00E-03	2.17E-04	1.69E-01	3.59E-01	76.9406430637395	-2.190458	-2.190458	-2.190458	-2.191768	-2.158251	-2.051351	-1.883315	-1.292799	-0.756508	-0.308593
chrII	Peak369	452301	chrII	452200	-0.629381	-0.833291	-0.960426	-0.353021	-0.589763	-0.498943	-0.369714	-0.445889	-0.452229	-0.027479	1.00E-03	2.15E-04	7.41E-02	7.70E-01	77.394720348883	-0.675449	-0.675449	-0.675449	-0.67574	-0.668246	-0.643654	-0.602883	-0.439646	-0.267745	-0.112175
chrXV	Peak047	901526	chrXV	901517	-1.558417	-1.982977	-1.858854	-1.144543	-1.363846	-1.038384	-0.841759	-0.674467	-0.726496	-0.314382	5.00E-04	2.14E-04	9.81E-02	4.96E-01	77.9796410753081	-1.598895	-1.598895	-1.598895	-1.599698	-1.579075	-1.51221	-1.403948	-0.996311	-0.597459	-0.251225
chrII	Peak101	45171	chrII	45416	-1.750515	-2.211761	-2.236508	-1.092714	-1.55134	-1.181692	-0.832736	-0.700649	-0.777967	-0.344152	5.00E-04	2.14E-04	1.30E-01	4.60E-01	77.9197423536967	-1.744023	-1.744023	-1.744023	-1.744932	-1.721616	-1.646266	-1.52499	-1.07495	-0.641767	-0.269025
chrVII	Peak466	536313	chrVII	535617	-0.938276	-0.964255	-1.115043	-0.764483	-0.772094	-0.697186	-0.511129	-0.355037	-0.472359	-0.234362	5.00E-04	2.10E-04	5.90E-02	6.85E-01	79.2276006142991	-0.940132	-0.940132	-0.940132	-0.940542	-0.930001	-0.895449	-0.838356	-0.611838	-0.375868	-0.163388
chrX	Peak761	702334	chrX	703267	-2.116535	-2.249976	-2.504429	-1.496575	-1.649678	-1.235023	-0.814783	-0.769378	-0.928698	-0.388575	2.00E-03	2.12E-04	1.58E-01	3.91E-01	78.6127923766974	-2.041779	-2.041779	-2.041779	-2.042923	-2.013616	-1.919559	-1.770196	-1.233118	-0.733461	-0.310816
chrXIII	Peak041	124491	chrXIII	124328	-1.940713	-2.351918	-2.260881	-1.527028	-1.61346	-1.346068	-0.955707	-0.760318	-0.878656	-0.40606	5.00E-04	2.08E-04	1.10E-01	4.04E-01	80.3158275349322	-1.982778	-1.982778	-1.982778	-1.983848	-1.956424	-1.868128	-1.727228	-1.214851	-0.732282	-0.321178
chrIV	Peak121	1301115	chrIV	1301237	-2.221917	-2.509801	-2.401369	-1.678719	-1.748285	-1.322482	-0.971743	-0.711955	-0.915626	-0.463227	2.00E-03	2.09E-04	1.46E-01	3.65E-01	79.7144183135267	-2.165562	-2.165562	-2.165562	-2.166805	-2.135009	-2.033233	-1.87249	-1.30157	-0.777162	-0.336152
chrVII	Peak198	254346	chrVII	254508	-2.26777	-2.772949	-2.412253	-1.594036	-1.649449	-1.301254	-0.876932	-0.612051	-1.04071	-0.460352	2.00E-03	2.08E-04	2.09E-01	3.58E-01	80.032051235879	-2.195845	-2.195845	-2.195845	-2.197112	-2.164703	-2.061027	-1.897505	-1.318451	-0.7882	-0.342884
chrIX	Peak309	177752	chrIX	177536	-0.477082	-0.665007	-0.591031	-0.347574	-0.361436	-0.215125	-0.098403	-0.183439	-0.220107	-0.231346	2.00E-03	2.08E-04	1.01E-01	8.23E-01	80.3116864426163	-0.515147	-0.515147	-0.515147	-0.515358	-0.509924	-0.492037	-0.462262	-0.341716	-0.212832	-0.094806
chrXIV	Peak475	519705	chrXIV	518990	-0.239044	-0.068403	-0.341151	-0.21924	-0.107493	-0.300487	-0.133437	-0.177086	-0.20433	0.05846	1.00E-03	2.10E-04	3.29E-02	9.26E-01	79.5064494041628	-0.213642	-0.213642	-0.213642	-0.213729	-0.211493	-0.204126	-0.191841	-0.141855	-0.088076	-0.038668
chrIV	Peak534	507291	chrIV	506876	-0.089499	-0.244958	-0.134955	0.030378	-0.029133	-0.080618	0.04675	-0.041142	-0.148817	0.01741	1.00E-03	2.10E-04	3.40E-02	9.63E-01	79.5400295538934	-0.106379	-0.106379	-0.106379	-0.106422	-0.105311	-0.101654	-0.095552	-0.070699	-0.043923	-0.0193
chrIV	Peak605	930619	chrIV	930636	-0.304724	-0.387381	-0.47134	-0.113013	-0.392531	-0.160144	-0.248614	-0.258475	-0.231133	0.024933	2.00E-03	2.08E-04	4.01E-02	8.92E-01	80.0609616186149	-0.312911	-0.312911	-0.312911	-0.313038	-0.309771	-0.299007	-0.281062	-0.208086	-0.129615	-0.057512
chrIX	Peak127	316381	chrIX	316031	-2.738369	-3.116467	-3.292776	-2.178514	-2.173223	-1.59722	-0.963977	-1.074817	-1.258155	-0.429223	4.00E-03	2.07E-04	1.69E-01	2.56E-01	80.630244695054	-2.765857	-2.765857	-2.765857	-2.767776	-2.718944	-2.566	-2.333694	-1.573261	-0.928292	-0.405464
chrX	Peak196	73580	chrX	73398	-2.034327	-2.652968	-2.083913	-1.637348	-1.80497	-1.28182	-0.942799	-0.640151	-0.98235	-0.435045	2.00E-03	2.06E-04	1.51E-01	3.87E-01	80.9238656942208	-2.05824	-2.05824	-2.05824	-2.059367	-2.030497	-1.937686	-1.790053	-1.25712	-0.759087	-0.336377
chrXV	Peak207	1028912	chrXV	1029174	-1.67872	-2.248303	-1.922295	-1.279458	-1.469237	-1.132755	-0.78528	-0.518439	-0.799644	-0.444406	1.00E-03	2.05E-04	1.60E-01	4.61E-01	81.267196138703	-1.738631	-1.738631	-1.738631	-1.7395	-1.717206	-1.644941	-1.528227	-1.091431	-0.666714	-0.298553
chrV	Peak241	270499	chrV	270387	-1.525283	-1.910729	-1.895455	-1.343986	-1.378069	-1.029229	-0.908989	-0.543184	-0.75375	-0.402589	2.00E-03	2.06E-04	1.13E-01	4.84E-01	80.867285463135	-1.648271	-1.648271	-1.648271	-1.64908	-1.628309	-1.56087	-1.451596	-1.039347	-0.634851	-0.282556
chrXIII	Peak418	70316	chrXIII	70337	-0.458297	-0.509683	-0.758701	-0.540668	-0.31645	-0.407419	-0.061336	-0.376219	-0.214285	-0.190598	1.00E-03	2.06E-04	9.74E-02	8.08E-01	81.001660048021	-0.562398	-0.562398	-0.562398	-0.562628	-0.556721	-0.537272	-0.504902	-0.373878	-0.233808	-0.105478
chrXV	Peak039	94650	chrXV	94451	-2.082565	-2.54519	-2.243865	-1.428828	-1.539816	-1.299161	-0.994062	-0.814403	-0.910428	-0.416621	4.00E-03	2.03E-04	1.19E-01	3.97E-01	82.0838933506957	-2.01454	-2.01454	-2.01454	-2.015615	-1.988085	-1.89938	-1.757792	-1.242583	-0.756893	-0.342577
chrV	Peak178	53716	chrV	53643	-2.069493	-2.48469	-2.465889	-1.617736	-1.715965	-1.189053	-0.937362	-0.573856	-0.98648	-0.499155	1.00E-03	2.03E-04	1.94E-01	3.75E-01	82.0740304471672	-2.114412	-2.114412	-2.114412	-2.115574	-2.085836	-1.990288	-1.838561	-1.292987	-0.785186	-0.354842
chrXVI	Peak688	678962	chrXVI	678966	-0.179374	-0.078483	-0.147074	-0.312631	-0.073602	-0.241778	0.019121	-0.101848	-0.311166	0.096426	5.00E-04	2.04E-04	5.98E-02	9.39E-01	81.7289531191283	-0.176906	-0.176906	-0.176906	-0.176976	-0.175175	-0.169232	-0.159308	-0.118751	-0.074843	-0.034265
chrXII	Peak154	1028405	chrXII	1028324	-1.870199	-2.196793	-2.226313	-1.354539	-1.581077	-1.159438	-0.91705	-0.538499	-0.885744	-0.475782	1.00E-03	2.00E-04	1.60E-01	4.30E-01	83.3979667575705	-1.867197	-1.867197	-1.867197	-1.868139	-1.843999	-1.765842	-1.640058	-1.173327	-0.723705	-0.335495
chrII	Peak193	89795	chrII	89714	-1.736864	-2.04857	-1.932707	-1.319082	-1.503381	-1.111653	-0.99506	-0.583439	-0.777368	-0.43776	2.00E-03	2.01E-04	1.07E-01	4.63E-01	82.824871447517	-1.731599	-1.731599	-1.731599	-1.732448	-1.710684	-1.640037	-1.525739	-1.096181	-0.676393	-0.311199
chrIX	Peak606	292083	chrIX	292118	-0.354077	-0.421024	-0.698881	-0.350236	-0.358591	-0.313354	-0.149658	-0.369335	-0.219449	-0.086184	1.00E-03	2.00E-04	4.79E-02	8.46E-01	83.2388572303769	-0.449213	-0.449213	-0.449213	-0.44939	-0.444835	-0.429808	-0.404733	-0.302505	-0.192125	-0.090177
chrXII	Peak063	241838	chrXII	241966	-2.226514	-2.825652	-2.397547	-1.708917	-1.742208	-1.317763	-0.885423	-0.71292	-1.092175	-0.49235	2.00E-03	1.98E-04	1.88E-01	3.51E-01	84.2240021561345	-2.233773	-2.233773	-2.233773	-2.235015	-2.203259	-2.101388	-1.940301	-1.366566	-0.837781	-0.391497
chrVIII	Peak167	383116	chrVIII	383109	-2.683042	-2.92138	-2.611676	-1.726927	-1.894367	-1.413661	-1.050707	-0.854583	-1.019011	-0.524795	2.00E-03	1.99E-04	1.52E-01	3.17E-01	83.626192258623	-2.408479	-2.408479	-2.408479	-2.409905	-2.373495	-2.25743	-2.075919	-1.445042	-0.878031	-0.405506
chrXV	Peak181	866747	chrXV	866984	-2.110734	-2.418584	-2.408743	-1.592975	-1.819575	-1.343571	-1.104628	-0.878031	-0.870507	-0.479475	4.00E-03	1.97E-04	9.12E-02	3.80E-01	84.4070757438711	-2.091762	-2.091762	-2.091762	-2.092873	-2.064423	-1.972763	-1.826681	-1.297006	-0.799456	-0.375386
chrIX	Peak340	232829	chrIX	232869	-1.175652	-1.569494	-1.278145	-0.920921	-1.168627	-0.661608	-0.595486	-0.393171	-0.618504	-0.361059	1.00E-03	1.98E-04	1.32E-01	6.01E-01	84.0299415487727	-1.217502	-1.217502	-1.217502	-1.218027	-1.204529	-1.16028	-1.087389	-0.800513	-0.504323	-0.238167
chrIV	Peak636	591897	chrIV	591987	-0.320057	-0.301284	-0.264204	-0.26055	-0.087104	-0.163904	-0.248322	-0.222102	-0.254184	0.033604	4.00E-03	1.98E-04	3.01E-02	9.01E-01	84.049307358063	-0.286306	-0.286306	-0.286306	-0.286417	-0.283567	-0.274158	-0.25843	-0.194002	-0.123984	-0.059003
chrIV	Peak651	1476961	chrIV	1477845	-0.236781	-0.026826	-0.27733	-0.272009	-0.033902	-0.159295	-0.128812	-0.153078	-0.17356	0.018235	1.00E-03	1.98E-04	3.39E-02	9.31E-01	84.3762661713442	-0.199464	-0.199464	-0.199464	-0.19954	-0.197569	-0.191058	-0.180166	-0.135475	-0.08679	-0.041526
chrII	Peak069	61031	chrII	61108	-2.408984	-2.710116	-2.650956	-1.747702	-1.958323	-1.388464	-1.017262	-0.885886	-1.142289	-0.454337	4.00E-03	1.97E-04	1.41E-01	3.33E-01	84.6382864335661	-2.325365	-2.325365	-2.325365	-2.326689	-2.292842	-2.184541	-2.014109	-1.413604	-0.866293	-0.406884
chrXVI	Peak152	732117	chrXVI	732106	-2.471985	-2.732562	-2.778531	-1.753481	-2.00287	-1.431272	-0.977153	-0.95081	-1.082882	-0.487465	2.00E-03	1.96E-04	1.42E-01	3.24E-01	85.0192219959011	-2.37141	-2.37141	-2.37141	-2.372775	-2.337903	-2.226453	-2.051477	-1.438119	-0.882019	-0.416385
chrXVI	Peak187	700192	chrXVI	700042	-2.317696	-2.77142	-2.566125	-1.722681	-1.79459	-1.407149	-0.916317	-0.845584	-1.145495	-0.455366	2.00E-03	1.97E-04	1.62E-01	3.40E-01	84.5567854621857	-2.288259	-2.288259	-2.288259	-2.289548	-2.256593	-2.151028	-1.984555	-1.39528	-0.855631	-0.401584
chrIV	Peak053	130775	chrIV	130842	-2.119374	-2.724079	-2.26395	-1.681783	-1.743199	-1.190422	-0.89284	-0.705493	-1.092036	-0.495696	2.00E-03	1.93E-04	1.85E-01	3.68E-01	86.163681008956	-2.149775	-2.149775	-2.149775	-2.150915	-2.121757	-2.027836	-1.87833	-1.337787	-0.831511	-0.400372
chrXIII	Peak135	225542	chrXIII	225416	-2.459245	-2.937326	-2.519707	-1.841915	-1.917576	-1.372816	-0.959198	-0.752165	-1.170174	-0.524571	5.00E-04	1.94E-04	1.86E-01	3.21E-01	85.8140015841265	-2.385109	-2.385109	-2.385109	-2.386475	-2.351562	-2.23995	-2.064705	-1.450314	-0.893171	-0.426501
chrXII	Peak205	932277	chrXII	932346	-2.130494	-2.754922	-2.364989	-1.619707	-1.694421	-1.360938	-0.853519	-0.757422	-1.008145	-0.510483	4.00E-03	1.95E-04	1.71E-01	3.66E-01	85.5374626714513	-2.158358	-2.158358	-2.158358	-2.159513	-2.129958	-2.034827	-1.883566	-1.338046	-0.828504	-0.395298
chrXII	Peak038	262981	chrXII	262987	-1.478967	-1.737942	-1.787259	-1.012153	-1.360318	-0.97942	-0.755489	-0.440677	-0.76043	-0.43651	1.00E-03	1.91E-04	1.39E-01	5.31E-01	87.4880075813608	-1.469859	-1.469859	-1.469859	-1.470501	-1.454014	-1.400054	-1.311582	-0.96776	-0.618049	-0.306024
chrVIII	Peak156	104058	chrVIII	104231	-1.83487	-2.164923	-1.960518	-1.374426	-1.47223	-1.064045	-0.909225	-0.507065	-0.907342	-0.504568	1.00E-03	1.91E-04	1.66E-01	4.45E-01	87.1914230145946	-1.803452	-1.803452	-1.803452	-1.804309	-1.782339	-1.710903	-1.595219	-1.159512	-0.732443	-0.359531
chrXIV	Peak742	87591	chrXIV	86983	-0.169907	0.031316	-0.476945	-0.264453	-0.240128	-0.279088	-0.26134	-0.237589	-0.072642	-0.004115	1.00E-03	1.91E-04	5.64E-02	9.28E-01	87.3866769573217	-0.208455	-0.208455	-0.208455	-0.208532	-0.20654	-0.199949	-0.188907	-0.143384	-0.093456	-0.046728
chrII	Peak015	477230	chrII	477052	-2.381739	-2.910957	-2.717779	-1.778914	-1.843845	-1.535423	-1.07301	-0.90135	-1.072692	-0.544202	2.00E-03	1.90E-04	1.31E-01	3.22E-01	87.6436940274504	-2.380358	-2.380358	-2.380358	-2.381692	-2.347599	-2.238423	-2.066587	-1.461077	-0.909071	-0.445222
chrXII	Peak037	713367	chrXII	713501	-2.641641	-3.114027	-2.927768	-1.962515	-2.051413	-1.522654	-1.103878	-1.055352	-1.1083	-0.562047	4.00E-03	1.90E-04	1.31E-01	2.85E-01	87.598550559343	-2.591299	-2.591299	-2.591299	-2.592859	-2.553063	-2.42658	-2.230169	-1.557897	-0.962767	-0.469847
chrXII	Peak361	805632	chrXII	805424	-1.23897	-1.452391	-1.354119	-0.941129	-1.172601	-0.763708	-0.588607	-0.382191	-0.731972	-0.34535	1.00E-03	1.90E-04	1.27E-01	5.97E-01	87.5131816729895	-1.233541	-1.233541	-1.233541	-1.234054	-1.220865	-1.177545	-1.106033	-0.823079	-0.528835	-0.262737
chrXII	Peak049	498683	chrXII	498677	-1.850309	-2.280942	-1.969849	-1.380358	-1.683238	-1.247617	-0.897872	-0.720044	-1.008924	-0.42935	2.00E-03	1.86E-04	1.15E-01	4.38E-01	89.4463183448138	-1.833285	-1.833285	-1.833285	-1.834142	-1.812182	-1.740719	-1.624902	-1.187992	-0.758877	-0.383408
chrV	Peak080	396394	chrV	396296	-2.404832	-2.747062	-2.630609	-1.792364	-1.819558	-1.416984	-0.89554	-0.928873	-1.220281	-0.500787	2.00E-03	1.87E-04	1.67E-01	3.29E-01	89.1366650479448	-2.343807	-2.343807	-2.343807	-2.345084	-2.312435	-2.207635	-2.042057	-1.453731	-0.912718	-0.455904
chrII	Peak139	605943	chrII	605845	-2.072231	-2.709185	-2.379734	-1.612797	-1.746271	-1.407231	-1.042732	-0.826083	-1.120959	-0.471435	2.00E-03	1.87E-04	1.22E-01	3.71E-01	88.9554038094974	-2.136353	-2.136353	-2.136353	-2.137446	-2.109457	-2.019076	-1.87469	-1.348491	-0.851324	-0.425571
chrXII	Peak185	282679	chrXII	282622	-1.44425	-2.005809	-1.778657	-1.161749	-1.403028	-0.940052	-0.722925	-0.522299	-0.868287	-0.430976	1.00E-03	1.87E-04	1.54E-01	5.06E-01	89.2026443231883	-1.56181	-1.56181	-1.56181	-1.562494	-1.544944	-1.487539	-1.393573	-1.030056	-0.662273	-0.334897
chrV	Peak076	423292	chrV	423106	-2.114766	-2.604385	-2.293585	-1.639526	-1.91959	-1.404327	-1.08061	-0.809173	-1.186861	-0.461532	2.00E-03	1.84E-04	1.15E-01	3.74E-01	90.4753193281158	-2.119901	-2.119901	-2.119901	-2.120963	-2.09377	-2.005828	-1.86501	-1.349114	-0.858839	-0.437468
chrXV	Peak168	779886	chrXV	779844	-2.111954	-2.743358	-2.33111	-1.597434	-1.685783	-1.286846	-0.928123	-0.967512	-1.080975	-0.48007	2.00E-03	1.85E-04	1.36E-01	3.71E-01	90.0930120256152	-2.136274	-2.136274	-2.136274	-2.137355	-2.109707	-2.020358	-1.877457	-1.355369	-0.860712	-0.436322
chrXVI	Peak170	406383	chrXVI	406211	-1.691653	-2.3276	-2.14159	-1.550209	-1.480068	-1.262849	-0.846327	-0.50606	-1.04422	-0.523837	1.00E-03	1.85E-04	1.86E-01	4.24E-01	89.9707451125192	-1.893145	-1.893145	-1.893145	-1.894039	-1.87113	-1.796649	-1.676189	-1.224093	-0.78266	-0.397617
chrIV	Peak414	1345486	chrIV	1345503	-0.173134	-0.477633	-0.011368	-0.210092	-0.205154	-0.084985	-0.024189	-0.147541	-0.247436	0.025578	5.00E-04	1.85E-04	6.62E-02	9.28E-01	90.3238090489644	-0.208518	-0.208518	-0.208518	-0.208593	-0.206664	-0.200269	-0.189538	-0.145108	-0.096067	-0.049883
chrXIV	Peak464	64761	chrXIV	63766	-1.747115	-2.185228	-2.138173	-1.409223	-1.541006	-1.277677	-0.924738	-0.508822	-0.9527	-0.535964	1.00E-03	1.84E-04	1.55E-01	4.38E-01	90.4445348889793	-1.834627	-1.834627	-1.834627	-1.835475	-1.813726	-1.742904	-1.628032	-1.193882	-0.766529	-0.391984
chrXVI	Peak660	855633	chrXVI	856556	-0.406801	-0.110303	-0.301777	-0.356912	-0.26528	-0.35701	-0.145832	-0.173984	-0.17316	-0.06461	1.00E-03	1.84E-04	2.52E-02	9.00E-01	90.4144580674922	-0.289486	-0.289486	-0.289486	-0.28959	-0.286905	-0.27801	-0.263086	-0.201357	-0.133309	-0.06928
chrI	Peak765	34159	chrI	34120	-0.293906	-0.391514	-0.37372	-0.487121	-0.226925	-0.191877	-0.148103	-0.136281	-0.264803	-0.126461	2.00E-03	1.85E-04	4.64E-02	8.67E-01	89.981480011784	-0.384934	-0.384934	-0.384934	-0.385074	-0.381469	-0.369531	-0.34952	-0.266945	-0.176217	-0.091062
chrII	Peak125	415671	chrII	415539	-2.232806	-2.720228	-2.42644	-1.658392	-1.675015	-1.214054	-0.920909	-0.707239	-1.028055	-0.618862	1.00E-03	1.84E-04	1.96E-01	3.56E-01	90.7333157310701	-2.205379	-2.205379	-2.205379	-2.20651	-2.177572	-2.084188	-1.935269	-1.394927	-0.886792	-0.452496
chrXIV	Peak143	495391	chrXIV	495279	-2.201189	-2.823987	-2.52285	-1.631208	-1.722907	-1.355134	-1.036414	-0.992193	-1.065365	-0.523606	2.00E-03	1.83E-04	1.24E-01	3.52E-01	91.0204171538535	-2.225169	-2.225169	-2.225169	-2.226314	-2.19703	-2.102563	-1.952031	-1.406811	-0.895075	-0.458113
chrIX	Peak180	99821	chrIX	99812	-1.93412	-2.74329	-1.952103	-1.718689	-1.701641	-1.253096	-0.948909	-0.648801	-0.910532	-0.616547	1.00E-03	1.84E-04	1.59E-01	3.91E-01	90.7337602901158	-2.039061	-2.039061	-2.039061	-2.040056	-2.014573	-1.931975	-1.799165	-1.307797	-0.835706	-0.427504
chrXVI	Peak242	281786	chrXVI	281705	-1.585094	-1.791792	-1.68847	-1.042418	-1.394842	-0.874281	-0.700986	-0.642294	-0.727577	-0.451725	1.00E-03	1.83E-04	1.28E-01	5.23E-01	91.0460241293815	-1.49626	-1.49626	-1.49626	-1.496893	-1.48065	-1.427401	-1.339931	-0.998502	-0.649235	-0.336014
chrIV	Peak632	1490255	chrIV	1490277	-0.27219	-0.594476	-0.189217	-0.460949	-0.304247	-0.084609	0.079893	-0.023957	-0.156366	-0.302095	5.00E-04	1.84E-04	1.64E-01	8.72E-01	90.7686470570082	-0.370556	-0.370556	-0.370556	-0.37069	-0.367252	-0.355861	-0.336758	-0.257813	-0.170894	-0.089161
chrXI	Peak665	261456	chrXI	260472	-0.442954	-0.733854	-0.60767	-0.377992	-0.479629	-0.12527	-0.218322	-0.15248	-0.431414	-0.152022	2.00E-03	1.83E-04	1.12E-01	8.17E-01	91.0156951105276	-0.533928	-0.533928	-0.533928	-0.534123	-0.529124	-0.512573	-0.48485	-0.370704	-0.245643	-0.12842
chrXI	Peak095	108939	chrXI	109054	-1.803985	-2.371145	-1.949791	-1.433065	-1.602736	-1.097797	-0.805748	-0.730692	-0.905014	-0.528519	1.00E-03	1.82E-04	1.47E-01	4.34E-01	91.8157295035156	-1.850907	-1.850907	-1.850907	-1.851755	-1.830036	-1.759278	-1.644453	-1.210024	-0.781844	-0.406109
chrXI	Peak105	618654	chrXI	618622	-2.179605	-2.44889	-2.516774	-1.715477	-1.824285	-1.325408	-0.941038	-0.886714	-1.128556	-0.52439	2.00E-03	1.81E-04	1.38E-01	3.62E-01	91.9915301558355	-2.179314	-2.179314	-2.179314	-2.180408	-2.152409	-2.061909	-1.917216	-1.38913	-0.889331	-0.460534
chrXII	Peak490	253483	chrXII	253033	-0.243454	-0.353385	-0.159358	-0.093332	-0.053137	-0.032159	-0.080698	0.048499	-0.171115	-0.126661	1.00E-03	1.81E-04	6.10E-02	9.28E-01	92.1611758881296	-0.209126	-0.209126	-0.209126	-0.2092	-0.207302	-0.201008	-0.190434	-0.146542	-0.097911	-0.051943
chrXII	Peak018	522316	chrXII	522442	-1.445158	-1.81511	-1.717564	-1.132416	-1.419802	-0.944203	-0.876259	-0.601289	-0.756446	-0.455577	1.00E-03	1.80E-04	9.49E-02	5.22E-01	92.7665814698382	-1.50262	-1.50262	-1.50262	-1.503245	-1.487203	-1.434569	-1.348016	-1.009315	-0.661718	-0.349152
chrIV	Peak034	1355840	chrIV	1355951	-1.766278	-1.89262	-1.814884	-1.24498	-1.442796	-1.035647	-0.767941	-0.539573	-0.903663	-0.507551	1.00E-03	1.78E-04	1.52E-01	4.82E-01	93.4144320066242	-1.655825	-1.655825	-1.655825	-1.656534	-1.638343	-1.578791	-1.481311	-1.104409	-0.723226	-0.383414
chrVII	Peak036	535010	chrVII	534901	-2.053225	-2.585137	-2.205564	-1.558596	-1.715358	-1.357636	-0.929674	-0.699851	-1.016439	-0.582018	1.00E-03	1.80E-04	1.49E-01	3.88E-01	92.7428359868914	-2.053086	-2.053086	-2.053086	-2.054071	-2.028848	-1.947013	-1.815274	-1.32662	-0.855752	-0.447684
